Taluk,Locality,Location,Total_Area(sqkm),Year,Urban_Area(sqkm),Vegetation_Area(sqkm),Water_Area(sqkm)
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2017,4.759963819,3.119425106,3.182678379
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2018,4.916885703,3.060568029,3.209585887
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2019,5.073807587,3.001710951,3.19614496
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2020,5.230729471,2.942853874,3.207963234
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2021,5.353338445,2.786715293,3.241492841
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2022,5.445383907,2.647665783,3.288496889
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2023,5.623525469,2.58191057,3.176110541
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2024,5.757054747,2.502055134,3.122436699
Tiruvottiyur,Elandancherry,"Tiruvottiyur, Elandancherry",11.38154658,2025,5.828388583,2.276138223,3.277019773
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2010,3.866403748,3.068483555,1.73992318
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2011,4.032106766,3.017342162,1.768855607
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2012,4.197809784,2.96620077,1.742561487
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2013,4.363512802,2.915059377,1.768274061
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2014,4.529215819,2.863917984,1.737790051
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2015,4.694918837,2.812776592,1.766821111
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2016,4.860621855,2.761635199,1.746967941
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2017,5.026324873,2.710493807,1.741177306
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2018,5.19202789,2.659352414,1.768606009
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2019,5.357730908,2.608211022,1.75681927
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2020,5.523433926,2.557069629,1.75480412
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2021,5.68977627,2.438321637,1.707209768
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2022,5.81996445,2.337676697,1.677666527
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2023,6.051985091,2.165959197,1.617363386
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2024,6.290988361,2.098445138,1.445874176
Tiruvottiyur,Ernavoor,"Tiruvottiyur, Ernavoor",9.835307675,2025,6.483931029,1.910835593,1.440541053
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2010,1.817758599,3.748491559,2.017377497
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2011,1.895662539,3.6860167,1.985285209
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2012,1.973566478,3.623541841,2.006562762
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2013,2.051470418,3.561066981,1.992450671
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2014,2.129374358,3.498592122,2.016326383
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2015,2.207278298,3.436117263,1.988190998
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2016,2.285182238,3.373642403,2.016641515
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2017,2.363086178,3.311167544,2.002532359
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2018,2.440990118,3.248692685,1.999615859
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2019,2.518051233,3.185151713,2.015293046
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2020,2.596797998,3.123742966,1.997955028
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2021,2.656967129,2.993076473,2.068452391
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2022,2.726684802,2.935536327,2.056274864
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2023,2.79063498,2.802634471,2.125226541
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2024,2.931913901,2.703482816,2.083099275
Tiruvottiyur,Kadapakkam,"Tiruvottiyur, Kadapakkam",7.718495992,2025,3.025899015,2.563330303,2.129266675
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2010,4.24866821,4.17787462,1.327860008
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2011,4.43075399,4.108243376,1.3436072
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2012,4.612839771,4.038612132,1.33513804
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2013,4.794925551,3.968980889,1.325876229
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2014,4.977011331,3.899349645,1.327851376
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2015,5.159097112,3.829718401,1.341337367
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2016,5.341182892,3.760087158,1.347562997
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2017,5.523268673,3.690455914,1.347443575
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2018,5.705354453,3.62082467,1.324466781
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2019,5.887440234,3.551193427,1.333444784
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2020,6.069526014,3.481562183,1.335588415
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2021,6.189579466,3.305044076,1.392053069
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2022,6.353471936,3.212690326,1.32051435
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2023,6.603772868,3.095567449,1.187336295
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2024,6.776555935,2.893107035,1.217013641
Tiruvottiyur,Kathivakkam,"Tiruvottiyur, Kathivakkam",10.88667661,2025,6.966906862,2.819584184,1.100185565
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2010,6.63195388,6.498368288,4.237168551
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2011,6.916180475,6.39006215,4.241470749
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2012,7.20040707,6.281756012,4.17320302
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2013,7.484633665,6.173449874,4.179834311
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2014,7.76886026,6.065143736,4.185873896
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2015,8.053086855,5.956837598,4.170547649
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2016,8.33731345,5.84853146,4.201943249
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2017,8.621540044,5.740225321,4.211506158
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2018,8.905766639,5.631919183,4.202507362
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2019,9.189993234,5.523613045,4.204670221
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2020,9.474219829,5.415306907,4.207955119
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2021,9.806543802,5.167003044,4.123935007
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2022,10.24345316,4.845612321,4.008416374
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2023,10.39687273,4.660828314,4.039780806
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2024,10.58727048,4.352228392,4.157982982
Tiruvottiyur,Manali,"Tiruvottiyur, Manali",19.09748185,2025,10.69556559,4.093489114,4.308427149
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2010,6.724629933,5.837690486,1.973788374
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2011,7.012828359,5.740395645,1.967797394
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2012,7.301026784,5.643100804,1.971260385
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2013,7.58922521,5.545805962,1.974523012
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2014,7.877423636,5.448511121,1.967740091
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2015,8.165622062,5.351216279,1.978785009
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2016,8.453820487,5.253921438,1.972194155
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2017,8.742018913,5.156626596,1.951510484
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2018,9.030217339,5.059331755,1.954138596
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2019,9.318415764,4.962036913,1.95522967
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2020,9.60661419,4.864742072,1.965524024
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2021,9.967059292,4.751124932,1.718696062
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2022,10.17984697,4.472364804,1.784668517
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2023,10.31131486,4.333657736,1.791907687
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2024,10.63093084,4.07394602,1.732003422
Tiruvottiyur,Sadayankuppam,"Tiruvottiyur, Sadayankuppam",16.43688029,2025,10.92388458,3.820666406,1.692329297
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2010,3.533844099,4.49547008,4.364682687
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2011,3.68529456,4.420545579,4.381242282
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2012,3.836745022,4.345621078,4.321394365
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2013,3.988195483,4.270696576,4.304551486
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2014,4.139645945,4.195772075,4.352231242
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2015,4.291096406,4.120847574,4.324695082
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2016,4.442546867,4.045923072,4.315774167
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2017,4.593997329,3.970998571,4.312353824
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2018,4.74544779,3.89607407,4.355263937
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2019,4.896898252,3.821149568,4.358578296
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2020,5.048348713,3.746225067,4.34629287
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2021,5.267378521,3.601507709,4.27198042
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2022,5.454505988,3.349081515,4.337279148
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2023,5.560513728,3.167823661,4.412529262
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2024,5.759174375,2.981593749,4.400098527
Tiruvottiyur,Sathangadu,"Tiruvottiyur, Sathangadu",13.14086665,2025,5.829638378,2.743982456,4.567245816
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2010,6.550476656,8.960612296,2.136733134
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2011,6.83121137,8.811268757,2.144949168
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2012,7.111946083,8.661925219,2.1666738
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2013,7.392680797,8.512581681,2.166895404
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2014,7.673415511,8.363238143,2.148858457
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2015,7.954150225,8.213894604,2.160586491
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2016,8.234884939,8.064551066,2.146750612
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2017,8.515619653,7.915207528,2.165089285
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2018,8.796354366,7.76586399,2.158980058
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2019,9.07708908,7.616520451,2.159272574
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2020,9.357823794,7.467176913,2.15677353
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2021,9.510641898,7.208183409,2.26294893
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2022,9.83588133,6.992513248,2.153379659
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2023,10.21037057,6.631565221,2.139838451
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2024,10.65665809,6.408290382,1.916825767
Tiruvottiyur,Theyambakkam,"Tiruvottiyur, Theyambakkam",18.98177424,2025,10.79455614,6.032971011,2.154247086
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2010,4.428532852,9.779293602,3.091453551
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2011,4.618327117,9.616305375,3.092833767
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2012,4.808121382,9.453317149,3.082157056
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2013,4.997915647,9.290328922,3.106002411
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2014,5.187709912,9.127340695,3.130528517
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2015,5.377504178,8.964352469,3.119584751
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2016,5.567298443,8.801364242,3.088738418
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2017,5.757092708,8.638376015,3.085076024
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2018,5.946886973,8.475387788,3.101247309
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2019,6.136681238,8.312399562,3.098444722
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2020,6.326475503,8.149411335,3.107584459
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2021,6.622326352,7.95625619,3.004888755
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2022,6.729501703,7.779929867,3.074039727
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2023,7.099758071,7.690790805,2.792922421
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2024,7.304956889,7.497855632,2.780658776
Tiruvottiyur,Vaikkadu,"Tiruvottiyur, Vaikkadu",17.5834713,2025,7.581859849,7.167324453,2.834286995
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2010,2.984042611,5.051283944,1.725797863
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2011,3.111930152,4.967095879,1.708391608
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2012,3.239817692,4.882907813,1.720657225
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2013,3.367705233,4.798719747,1.714991474
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2014,3.495592773,4.714531681,1.715016864
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2015,3.623480314,4.630343616,1.731549802
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2016,3.751367854,4.54615555,1.716577571
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2017,3.879255395,4.461967484,1.731431403
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2018,4.007142935,4.377779418,1.718450063
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2019,4.135030476,4.293591353,1.736211025
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2020,4.262918016,4.209403287,1.722868613
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2021,4.406148101,4.136886377,1.652155438
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2022,4.493090027,4.009696116,1.692403773
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2023,4.629486467,3.818814751,1.746888698
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2024,4.754355909,3.679050674,1.761783333
Tondiarpet,"Tondiarpet, (Part, I)","Tondiarpet, Tondiarpet, (Part, I)",10.19518992,2025,4.934252949,3.626072217,1.63486475
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2010,3.782658258,8.560957346,2.39529752
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2011,3.944772184,8.418274724,2.41871159
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2012,4.106886109,8.275592102,2.438718009
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2013,4.269000034,8.132909479,2.421553885
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2014,4.43111396,7.990226857,2.407323281
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2015,4.593227885,7.847544234,2.437379265
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2016,4.755341811,7.704861612,2.395322512
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2017,4.917455736,7.562178989,2.416238534
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2018,5.079569661,7.419496367,2.393668018
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2019,5.241683587,7.276813744,2.411338774
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2020,5.403797512,7.134131122,2.415131946
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2021,5.50408759,6.835771003,2.613201987
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2022,5.729039941,6.627463277,2.596557362
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2023,5.823865217,6.384484909,2.744710455
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2024,5.96140514,6.108289703,2.883365737
Tondiarpet,"Tondiarpet, (Part, II)","Tondiarpet, Tondiarpet, (Part, II)",14.95306058,2025,6.097519753,5.990753924,2.864786903
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2010,1.739674304,2.349034345,1.115728458
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2011,1.814231774,2.309883773,1.113720416
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2012,1.888789245,2.2707332,1.113901231
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2013,1.963346715,2.231582628,1.100758301
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2014,2.037904185,2.192432056,1.114033234
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2015,2.112461655,2.153281483,1.111569885
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2016,2.187019125,2.114130911,1.10315195
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2017,2.261576595,2.074980338,1.110287149
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2018,2.336134066,2.035829766,1.113060566
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2019,2.410691536,1.996679193,1.112668734
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2020,2.485249006,1.957528621,1.105467391
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2021,2.563289381,1.88614571,1.098809926
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2022,2.639939801,1.82505151,1.083253707
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2023,2.729781459,1.784390622,1.034072937
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2024,2.777710321,1.68492843,1.085606267
Tondiarpet,"Tondiarpet, (Part, III)","Tondiarpet, Tondiarpet, (Part, III)",5.548245018,2025,2.910437154,1.626119031,1.011688832
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2010,3.163212012,3.428144694,1.688338824
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2011,3.298778241,3.371008949,1.70199534
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2012,3.43434447,3.313873204,1.686771054
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2013,3.569910699,3.256737459,1.695130965
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2014,3.705476928,3.199601714,1.69574687
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2015,3.841043158,3.14246597,1.691228486
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2016,3.976609387,3.085330225,1.68356837
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2017,4.112175616,3.02819448,1.699215683
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2018,4.247741845,2.971058735,1.697359356
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2019,4.383308074,2.91392299,1.694336475
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2020,4.518874303,2.856787245,1.68550855
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2021,4.693931076,2.721922066,1.645316956
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2022,4.744147354,2.646446302,1.67057644
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2023,4.831329366,2.509818435,1.720022296
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2024,4.880207227,2.450362401,1.730600469
Tondiarpet,"Tondiarpet, (Part, IV)","Tondiarpet, Tondiarpet, (Part, IV)",9.061170097,2025,5.070476592,2.380789198,1.609904308
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2010,3.948106203,3.798349854,5.986608259
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2011,4.117310755,3.735044023,5.999762721
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2012,4.286515306,3.671738192,5.997012106
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2013,4.455719858,3.608432361,6.002810595
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2014,4.62492441,3.54512653,5.949092176
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2015,4.794128961,3.4818207,6.006911602
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2016,4.963333513,3.418514869,5.98513843
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2017,5.132538064,3.355209038,5.939323984
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2018,5.301742616,3.291903207,5.9966015
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2019,5.470947167,3.228597376,5.930118476
Velachery,Kalikundram,"Velachery, Kalikundram",14.79119162,2020,5.640151719,3.165291545,5.985748353
